Navn,Stasjon,Tid(norsk normaltid),Lufttemperatur
Kjevik,SN39040,08.10.2022 18:20,50.0
Kjevik,SN39040,08.10.2022 18:50,48.2
Kjevik,SN39040,08.10.2022 19:20,48.2
Kjevik,SN39040,08.10.2022 19:50,46.4
Kjevik,SN39040,08.10.2022 20:20,44.6
Kjevik,SN39040,08.10.2022 20:50,42.8
Kjevik,SN39040,08.10.2022 21:20,44.6
Kjevik,SN39040,08.10.2022 21:50,44.6
Kjevik,SN39040,08.10.2022 22:20,44.6
Kjevik,SN39040,08.10.2022 22:50,42.8
Kjevik,SN39040,08.10.2022 23:20,39.2
Kjevik,SN39040,08.10.2022 23:50,41.0
Kjevik,SN39040,09.10.2022 00:20,39.2
Kjevik,SN39040,09.10.2022 00:50,39.2
Kjevik,SN39040,09.10.2022 01:20,37.4
Kjevik,SN39040,09.10.2022 01:50,41.0
Kjevik,SN39040,09.10.2022 02:20,41.0
Kjevik,SN39040,09.10.2022 02:50,41.0
Kjevik,SN39040,09.10.2022 03:20,39.2
Kjevik,SN39040,09.10.2022 03:50,39.2
Kjevik,SN39040,09.10.2022 04:20,39.2
Kjevik,SN39040,09.10.2022 04:50,37.4
Kjevik,SN39040,09.10.2022 05:20,37.4
Kjevik,SN39040,09.10.2022 05:50,37.4
Kjevik,SN39040,09.10.2022 06:20,37.4
Kjevik,SN39040,09.10.2022 06:50,37.4
Kjevik,SN39040,09.10.2022 07:20,37.4
Kjevik,SN39040,09.10.2022 07:50,37.4
Kjevik,SN39040,09.10.2022 08:20,41.0
Kjevik,SN39040,09.10.2022 08:50,44.6
Kjevik,SN39040,09.10.2022 09:20,44.6
Kjevik,SN39040,09.10.2022 09:50,48.2
Kjevik,SN39040,09.10.2022 10:20,48.2
Kjevik,SN39040,09.10.2022 10:50,51.8
Kjevik,SN39040,09.10.2022 11:20,53.6
Kjevik,SN39040,09.10.2022 11:50,57.2
Kjevik,SN39040,09.10.2022 12:20,55.4
Kjevik,SN39040,09.10.2022 12:50,57.2
Kjevik,SN39040,09.10.2022 13:20,57.2
Kjevik,SN39040,09.10.2022 13:50,57.2
Kjevik,SN39040,09.10.2022 14:20,57.2
Kjevik,SN39040,09.10.2022 14:50,57.2
Kjevik,SN39040,09.10.2022 15:20,57.2
Kjevik,SN39040,09.10.2022 15:50,55.4
Kjevik,SN39040,09.10.2022 16:20,53.6
Kjevik,SN39040,09.10.2022 16:50,53.6
Kjevik,SN39040,09.10.2022 17:20,55.4
Kjevik,SN39040,09.10.2022 17:50,55.4
Kjevik,SN39040,09.10.2022 18:20,53.6
Kjevik,SN39040,09.10.2022 18:50,53.6
Kjevik,SN39040,09.10.2022 19:20,55.4
Kjevik,SN39040,09.10.2022 19:50,53.6
Kjevik,SN39040,09.10.2022 20:20,53.6
Kjevik,SN39040,09.10.2022 20:50,55.4
Kjevik,SN39040,09.10.2022 21:20,55.4
Kjevik,SN39040,09.10.2022 21:50,55.4
Kjevik,SN39040,09.10.2022 22:20,55.4
Kjevik,SN39040,09.10.2022 22:50,55.4
Kjevik,SN39040,09.10.2022 23:20,55.4
Kjevik,SN39040,09.10.2022 23:50,55.4
Kjevik,SN39040,10.10.2022 00:20,55.4
Kjevik,SN39040,10.10.2022 01:20,53.6
Kjevik,SN39040,10.10.2022 01:50,55.4
Kjevik,SN39040,10.10.2022 02:20,55.4
Kjevik,SN39040,10.10.2022 02:50,55.4
Kjevik,SN39040,10.10.2022 04:20,53.6
Kjevik,SN39040,10.10.2022 04:50,53.6
Kjevik,SN39040,10.10.2022 05:20,53.6
Kjevik,SN39040,10.10.2022 05:50,53.6
Kjevik,SN39040,10.10.2022 06:20,53.6
Kjevik,SN39040,10.10.2022 06:50,53.6
Kjevik,SN39040,10.10.2022 07:20,53.6
Kjevik,SN39040,10.10.2022 07:50,53.6
Kjevik,SN39040,10.10.2022 08:20,53.6
Kjevik,SN39040,10.10.2022 08:50,53.6
Kjevik,SN39040,10.10.2022 09:20,53.6
Kjevik,SN39040,10.10.2022 09:50,53.6
Kjevik,SN39040,10.10.2022 10:20,55.4
Kjevik,SN39040,10.10.2022 10:50,55.4
Kjevik,SN39040,10.10.2022 11:20,55.4
Kjevik,SN39040,10.10.2022 11:50,55.4
Kjevik,SN39040,10.10.2022 12:20,55.4
Kjevik,SN39040,10.10.2022 12:50,53.6
Kjevik,SN39040,10.10.2022 13:20,51.8
Kjevik,SN39040,10.10.2022 13:50,51.8
Kjevik,SN39040,10.10.2022 14:20,51.8
Kjevik,SN39040,10.10.2022 14:50,51.8
Kjevik,SN39040,10.10.2022 15:20,51.8
Kjevik,SN39040,10.10.2022 15:50,50.0
Kjevik,SN39040,10.10.2022 16:20,51.8
Kjevik,SN39040,10.10.2022 16:50,51.8
Kjevik,SN39040,10.10.2022 17:20,51.8
Kjevik,SN39040,10.10.2022 17:50,50.0
Kjevik,SN39040,10.10.2022 18:20,50.0
Kjevik,SN39040,10.10.2022 18:50,50.0
Kjevik,SN39040,10.10.2022 19:20,48.2
Kjevik,SN39040,10.10.2022 19:50,48.2
Kjevik,SN39040,10.10.2022 20:20,48.2
Kjevik,SN39040,10.10.2022 20:50,48.2
Kjevik,SN39040,10.10.2022 21:20,48.2
Kjevik,SN39040,10.10.2022 21:50,48.2
Kjevik,SN39040,10.10.2022 22:20,46.4
Kjevik,SN39040,10.10.2022 22:50,48.2
Kjevik,SN39040,10.10.2022 23:20,46.4
Kjevik,SN39040,10.10.2022 23:50,48.2
Kjevik,SN39040,11.10.2022 00:20,46.4
Kjevik,SN39040,12.10.2022 00:50,44.6
Kjevik,SN39040,12.10.2022 01:20,44.6
Kjevik,SN39040,12.10.2022 01:50,44.6
Kjevik,SN39040,12.10.2022 02:20,44.6
Kjevik,SN39040,12.10.2022 02:50,42.8
Kjevik,SN39040,12.10.2022 03:20,44.6
Kjevik,SN39040,12.10.2022 04:20,44.6
Kjevik,SN39040,12.10.2022 04:50,44.6
Kjevik,SN39040,12.10.2022 05:20,44.6
Kjevik,SN39040,12.10.2022 05:50,42.8
Kjevik,SN39040,12.10.2022 06:20,42.8
Kjevik,SN39040,12.10.2022 06:50,44.6
Kjevik,SN39040,12.10.2022 07:20,44.6
Kjevik,SN39040,12.10.2022 07:50,44.6
Kjevik,SN39040,12.10.2022 08:20,44.6
Kjevik,SN39040,12.10.2022 08:50,46.4
Kjevik,SN39040,12.10.2022 09:20,46.4
Kjevik,SN39040,12.10.2022 09:50,48.2
Kjevik,SN39040,12.10.2022 10:20,50.0
Kjevik,SN39040,12.10.2022 10:50,51.8
Kjevik,SN39040,12.10.2022 11:20,51.8
Kjevik,SN39040,12.10.2022 11:50,51.8
Kjevik,SN39040,12.10.2022 12:20,51.8
Kjevik,SN39040,12.10.2022 12:50,53.6
Kjevik,SN39040,12.10.2022 13:20,53.6
Kjevik,SN39040,12.10.2022 13:50,55.4
Kjevik,SN39040,12.10.2022 14:20,55.4
Kjevik,SN39040,12.10.2022 14:50,55.4
Kjevik,SN39040,12.10.2022 15:20,55.4
Kjevik,SN39040,12.10.2022 15:50,53.6
Kjevik,SN39040,12.10.2022 16:20,53.6
Kjevik,SN39040,12.10.2022 16:50,53.6
Kjevik,SN39040,12.10.2022 17:20,53.6
Kjevik,SN39040,12.10.2022 17:50,53.6
Kjevik,SN39040,12.10.2022 18:20,53.6
Kjevik,SN39040,12.10.2022 18:50,53.6
Kjevik,SN39040,12.10.2022 19:20,53.6
Kjevik,SN39040,12.10.2022 19:50,53.6
Kjevik,SN39040,12.10.2022 20:20,53.6
Kjevik,SN39040,12.10.2022 20:50,53.6
Kjevik,SN39040,12.10.2022 21:20,53.6
Kjevik,SN39040,12.10.2022 21:50,53.6
Kjevik,SN39040,12.10.2022 22:20,50.0
Kjevik,SN39040,12.10.2022 22:50,50.0
Kjevik,SN39040,13.10.2022 02:50,50.0
Kjevik,SN39040,13.10.2022 03:20,51.8
Kjevik,SN39040,13.10.2022 04:20,53.6
Kjevik,SN39040,13.10.2022 04:50,53.6
Kjevik,SN39040,13.10.2022 05:20,51.8
Kjevik,SN39040,13.10.2022 05:50,53.6
Kjevik,SN39040,13.10.2022 06:20,53.6
Kjevik,SN39040,13.10.2022 06:50,53.6
Kjevik,SN39040,13.10.2022 07:20,53.6
Kjevik,SN39040,13.10.2022 07:50,53.6
Kjevik,SN39040,13.10.2022 08:20,53.6
Kjevik,SN39040,13.10.2022 08:50,51.8
Kjevik,SN39040,13.10.2022 09:20,53.6
Kjevik,SN39040,13.10.2022 09:50,53.6
Kjevik,SN39040,13.10.2022 10:20,55.4
Kjevik,SN39040,13.10.2022 10:50,57.2
Kjevik,SN39040,13.10.2022 11:20,57.2
Kjevik,SN39040,13.10.2022 11:50,57.2
Kjevik,SN39040,13.10.2022 12:20,57.2
Kjevik,SN39040,13.10.2022 12:50,59.0
Kjevik,SN39040,13.10.2022 13:20,59.0
Kjevik,SN39040,13.10.2022 13:50,59.0
Kjevik,SN39040,13.10.2022 14:20,59.0
Kjevik,SN39040,13.10.2022 14:50,59.0
Kjevik,SN39040,13.10.2022 15:20,57.2
Kjevik,SN39040,13.10.2022 15:50,57.2
Kjevik,SN39040,13.10.2022 16:20,57.2
Kjevik,SN39040,13.10.2022 16:50,55.4
Kjevik,SN39040,13.10.2022 17:20,51.8
Kjevik,SN39040,13.10.2022 17:50,50.0
Kjevik,SN39040,13.10.2022 18:20,46.4
Kjevik,SN39040,13.10.2022 18:50,44.6
Kjevik,SN39040,13.10.2022 19:20,42.8
Kjevik,SN39040,13.10.2022 19:50,42.8
Kjevik,SN39040,13.10.2022 20:20,41.0
Kjevik,SN39040,13.10.2022 20:50,41.0
Kjevik,SN39040,13.10.2022 21:20,39.2
Kjevik,SN39040,13.10.2022 21:50,39.2
Kjevik,SN39040,13.10.2022 22:20,37.4
Kjevik,SN39040,13.10.2022 22:50,39.2
Kjevik,SN39040,13.10.2022 23:20,39.2
Kjevik,SN39040,13.10.2022 23:50,39.2
Kjevik,SN39040,14.10.2022 00:20,35.6
Kjevik,SN39040,16.10.2022 00:50,41.0
Kjevik,SN39040,16.10.2022 01:20,41.0
Kjevik,SN39040,16.10.2022 01:50,39.2
Kjevik,SN39040,16.10.2022 02:20,39.2
Kjevik,SN39040,16.10.2022 02:50,39.2
Kjevik,SN39040,16.10.2022 03:20,39.2
Kjevik,SN39040,16.10.2022 03:50,39.2
Kjevik,SN39040,16.10.2022 04:20,39.2
Kjevik,SN39040,16.10.2022 04:50,39.2
Kjevik,SN39040,16.10.2022 05:20,39.2
Kjevik,SN39040,16.10.2022 05:50,41.0
Kjevik,SN39040,16.10.2022 06:20,41.0
Kjevik,SN39040,16.10.2022 06:50,42.8
Kjevik,SN39040,16.10.2022 07:20,50.0
Kjevik,SN39040,16.10.2022 07:50,51.8
Kjevik,SN39040,16.10.2022 08:20,51.8
Kjevik,SN39040,16.10.2022 08:50,51.8
Kjevik,SN39040,16.10.2022 09:20,53.6
Kjevik,SN39040,16.10.2022 09:50,53.6
Kjevik,SN39040,16.10.2022 10:20,53.6
Kjevik,SN39040,16.10.2022 10:50,51.8
Kjevik,SN39040,16.10.2022 11:20,51.8
Kjevik,SN39040,16.10.2022 11:50,51.8
Kjevik,SN39040,16.10.2022 12:20,50.0
Kjevik,SN39040,16.10.2022 12:50,53.6
Kjevik,SN39040,16.10.2022 13:20,53.6
Kjevik,SN39040,16.10.2022 13:50,53.6
Kjevik,SN39040,16.10.2022 14:20,50.0
Kjevik,SN39040,16.10.2022 14:50,51.8
Kjevik,SN39040,16.10.2022 15:20,50.0
Kjevik,SN39040,16.10.2022 15:50,50.0
Kjevik,SN39040,16.10.2022 16:20,48.2
Kjevik,SN39040,16.10.2022 16:50,48.2
Kjevik,SN39040,16.10.2022 17:20,48.2
Kjevik,SN39040,16.10.2022 17:50,48.2
Kjevik,SN39040,16.10.2022 18:20,48.2
Kjevik,SN39040,16.10.2022 18:50,48.2
Kjevik,SN39040,16.10.2022 19:20,50.0
Kjevik,SN39040,16.10.2022 19:50,50.0
Kjevik,SN39040,16.10.2022 20:20,50.0
Kjevik,SN39040,16.10.2022 20:50,50.0
Kjevik,SN39040,16.10.2022 21:20,50.0
Kjevik,SN39040,16.10.2022 21:50,50.0
Kjevik,SN39040,16.10.2022 22:20,48.2
Kjevik,SN39040,16.10.2022 22:50,48.2
Kjevik,SN39040,16.10.2022 23:20,41.0
Kjevik,SN39040,16.10.2022 23:50,41.0
Kjevik,SN39040,17.10.2022 00:20,41.0
Kjevik,SN39040,17.10.2022 00:50,39.2
Kjevik,SN39040,17.10.2022 01:20,37.4
Kjevik,SN39040,17.10.2022 01:50,39.2
Kjevik,SN39040,17.10.2022 02:20,39.2
Kjevik,SN39040,17.10.2022 02:50,39.2
Kjevik,SN39040,17.10.2022 03:20,41.0
Kjevik,SN39040,17.10.2022 03:50,42.8
Kjevik,SN39040,17.10.2022 04:20,37.4
Kjevik,SN39040,17.10.2022 04:50,37.4
Kjevik,SN39040,17.10.2022 05:20,37.4
Kjevik,SN39040,17.10.2022 05:50,37.4
Kjevik,SN39040,17.10.2022 06:20,39.2
Kjevik,SN39040,17.10.2022 06:50,39.2
Kjevik,SN39040,17.10.2022 07:20,39.2
Kjevik,SN39040,17.10.2022 07:50,41.0
Kjevik,SN39040,17.10.2022 08:20,41.0
Kjevik,SN39040,17.10.2022 08:50,41.0
Kjevik,SN39040,17.10.2022 09:20,42.8
Kjevik,SN39040,17.10.2022 09:50,44.6
Kjevik,SN39040,17.10.2022 10:20,44.6
Kjevik,SN39040,17.10.2022 10:50,46.4
Kjevik,SN39040,17.10.2022 11:20,46.4
Kjevik,SN39040,17.10.2022 11:50,48.2
Kjevik,SN39040,17.10.2022 12:20,48.2
Kjevik,SN39040,17.10.2022 12:50,48.2
Kjevik,SN39040,17.10.2022 13:20,48.2
Kjevik,SN39040,17.10.2022 13:50,48.2
Kjevik,SN39040,17.10.2022 14:20,50.0
Kjevik,SN39040,17.10.2022 14:50,50.0
Kjevik,SN39040,17.10.2022 15:20,50.0
Kjevik,SN39040,17.10.2022 15:50,50.0
Kjevik,SN39040,17.10.2022 16:20,50.0
Kjevik,SN39040,17.10.2022 16:50,50.0
Kjevik,SN39040,17.10.2022 17:20,50.0
Kjevik,SN39040,17.10.2022 17:50,50.0
Kjevik,SN39040,17.10.2022 18:20,50.0
Kjevik,SN39040,17.10.2022 18:50,50.0
Kjevik,SN39040,17.10.2022 19:20,48.2
Kjevik,SN39040,17.10.2022 19:50,48.2
Kjevik,SN39040,17.10.2022 20:20,48.2
Kjevik,SN39040,17.10.2022 20:50,46.4
Kjevik,SN39040,17.10.2022 21:20,48.2
Kjevik,SN39040,17.10.2022 21:50,46.4
Kjevik,SN39040,17.10.2022 22:20,46.4
Kjevik,SN39040,17.10.2022 22:50,46.4
Kjevik,SN39040,17.10.2022 23:20,46.4
Kjevik,SN39040,17.10.2022 23:50,48.2
Kjevik,SN39040,18.10.2022 01:50,46.4
Kjevik,SN39040,18.10.2022 02:50,46.4
Kjevik,SN39040,18.10.2022 03:50,53.6
Kjevik,SN39040,18.10.2022 04:20,53.6
Kjevik,SN39040,18.10.2022 04:50,53.6
Kjevik,SN39040,18.10.2022 05:20,53.6
Kjevik,SN39040,18.10.2022 05:50,53.6
Kjevik,SN39040,18.10.2022 06:20,51.8
Kjevik,SN39040,18.10.2022 06:50,51.8
Kjevik,SN39040,18.10.2022 07:20,50.0
Kjevik,SN39040,18.10.2022 07:50,51.8
Kjevik,SN39040,18.10.2022 08:20,51.8
Kjevik,SN39040,18.10.2022 08:50,53.6
Kjevik,SN39040,18.10.2022 09:20,53.6
Kjevik,SN39040,18.10.2022 09:50,53.6
Kjevik,SN39040,18.10.2022 10:20,55.4
Kjevik,SN39040,18.10.2022 10:50,55.4
Kjevik,SN39040,18.10.2022 11:20,57.2
Kjevik,SN39040,18.10.2022 11:50,57.2
Kjevik,SN39040,18.10.2022 12:20,59.0
Kjevik,SN39040,18.10.2022 12:50,59.0
Kjevik,SN39040,18.10.2022 13:20,59.0
Kjevik,SN39040,18.10.2022 13:50,60.8
Kjevik,SN39040,18.10.2022 14:20,60.8
Kjevik,SN39040,18.10.2022 14:50,59.0
Kjevik,SN39040,18.10.2022 15:20,57.2
Kjevik,SN39040,18.10.2022 15:50,59.0
Kjevik,SN39040,18.10.2022 16:20,53.6
Kjevik,SN39040,18.10.2022 16:50,51.8
Kjevik,SN39040,18.10.2022 17:20,50.0
Kjevik,SN39040,18.10.2022 17:50,48.2
Kjevik,SN39040,18.10.2022 18:20,46.4
Kjevik,SN39040,18.10.2022 18:50,46.4
Kjevik,SN39040,18.10.2022 19:20,44.6
Kjevik,SN39040,18.10.2022 19:50,42.8
Kjevik,SN39040,18.10.2022 20:20,42.8
Kjevik,SN39040,18.10.2022 20:50,44.6
Kjevik,SN39040,18.10.2022 21:20,44.6
Kjevik,SN39040,18.10.2022 21:50,44.6
Kjevik,SN39040,18.10.2022 22:20,42.8
Kjevik,SN39040,18.10.2022 22:50,42.8
Kjevik,SN39040,18.10.2022 23:20,41.0
Kjevik,SN39040,18.10.2022 23:50,41.0
Kjevik,SN39040,19.10.2022 00:20,41.0
Kjevik,SN39040,19.10.2022 00:50,42.8
Kjevik,SN39040,19.10.2022 01:20,42.8
Kjevik,SN39040,19.10.2022 01:50,42.8
Kjevik,SN39040,19.10.2022 02:20,42.8
Kjevik,SN39040,19.10.2022 02:50,41.0
Kjevik,SN39040,19.10.2022 03:20,39.2
Kjevik,SN39040,19.10.2022 03:50,39.2
Kjevik,SN39040,19.10.2022 04:20,37.4
Kjevik,SN39040,19.10.2022 04:50,39.2
Kjevik,SN39040,19.10.2022 05:20,39.2
Kjevik,SN39040,19.10.2022 05:50,39.2
Kjevik,SN39040,19.10.2022 06:20,39.2
Kjevik,SN39040,19.10.2022 06:50,37.4
Kjevik,SN39040,19.10.2022 07:20,35.6
Kjevik,SN39040,19.10.2022 07:50,37.4
Kjevik,SN39040,19.10.2022 08:20,39.2
Kjevik,SN39040,19.10.2022 08:50,39.2
Kjevik,SN39040,19.10.2022 09:20,41.0
Kjevik,SN39040,19.10.2022 09:50,44.6
Kjevik,SN39040,19.10.2022 10:20,44.6
Kjevik,SN39040,19.10.2022 10:50,48.2
Kjevik,SN39040,19.10.2022 11:20,50.0
Kjevik,SN39040,19.10.2022 11:50,53.6
Kjevik,SN39040,19.10.2022 12:20,51.8
Kjevik,SN39040,19.10.2022 12:50,53.6
Kjevik,SN39040,19.10.2022 13:20,55.4
Kjevik,SN39040,19.10.2022 13:50,53.6
Kjevik,SN39040,19.10.2022 14:20,55.4
Kjevik,SN39040,19.10.2022 14:50,53.6
Kjevik,SN39040,19.10.2022 15:20,53.6
Kjevik,SN39040,19.10.2022 15:50,51.8
Kjevik,SN39040,19.10.2022 16:20,51.8
Kjevik,SN39040,19.10.2022 16:50,50.0
Kjevik,SN39040,19.10.2022 17:20,48.2
Kjevik,SN39040,19.10.2022 17:50,48.2
Kjevik,SN39040,19.10.2022 18:20,46.4
Kjevik,SN39040,19.10.2022 18:50,44.6
Kjevik,SN39040,19.10.2022 19:20,42.8
Kjevik,SN39040,19.10.2022 19:50,42.8
Kjevik,SN39040,19.10.2022 20:20,42.8
Kjevik,SN39040,19.10.2022 20:50,41.0
Kjevik,SN39040,19.10.2022 21:20,41.0
Kjevik,SN39040,19.10.2022 21:50,37.4
Kjevik,SN39040,19.10.2022 22:20,37.4
Kjevik,SN39040,19.10.2022 22:50,37.4
Kjevik,SN39040,19.10.2022 23:20,37.4
Kjevik,SN39040,19.10.2022 23:50,37.4
Kjevik,SN39040,20.10.2022 00:20,35.6
Kjevik,SN39040,20.10.2022 00:50,35.6
Kjevik,SN39040,20.10.2022 01:20,35.6
Kjevik,SN39040,20.10.2022 01:50,35.6
Kjevik,SN39040,20.10.2022 02:20,37.4
Kjevik,SN39040,20.10.2022 02:50,37.4
Kjevik,SN39040,20.10.2022 03:20,37.4
Kjevik,SN39040,20.10.2022 03:50,37.4
Kjevik,SN39040,20.10.2022 04:20,37.4
Kjevik,SN39040,20.10.2022 04:50,37.4
Kjevik,SN39040,20.10.2022 05:20,37.4
Kjevik,SN39040,20.10.2022 05:50,37.4
Kjevik,SN39040,20.10.2022 06:20,37.4
Kjevik,SN39040,20.10.2022 06:50,39.2
Kjevik,SN39040,20.10.2022 07:20,39.2
Kjevik,SN39040,20.10.2022 07:50,39.2
Kjevik,SN39040,20.10.2022 08:20,39.2
Kjevik,SN39040,20.10.2022 08:50,42.8
Kjevik,SN39040,20.10.2022 09:20,41.0
Kjevik,SN39040,20.10.2022 09:50,42.8
Kjevik,SN39040,20.10.2022 10:20,44.6
Kjevik,SN39040,20.10.2022 10:50,48.2
Kjevik,SN39040,20.10.2022 11:20,50.0
Kjevik,SN39040,20.10.2022 11:50,51.8
Kjevik,SN39040,20.10.2022 12:20,50.0
Kjevik,SN39040,20.10.2022 12:50,51.8
Kjevik,SN39040,20.10.2022 13:20,50.0
Kjevik,SN39040,20.10.2022 13:50,50.0
Kjevik,SN39040,20.10.2022 14:20,50.0
Kjevik,SN39040,20.10.2022 14:50,50.0
Kjevik,SN39040,20.10.2022 15:20,48.2
Kjevik,SN39040,20.10.2022 15:50,48.2
Kjevik,SN39040,20.10.2022 16:20,46.4
Kjevik,SN39040,20.10.2022 16:50,44.6
Kjevik,SN39040,20.10.2022 17:20,44.6
Kjevik,SN39040,20.10.2022 17:50,44.6
Kjevik,SN39040,20.10.2022 18:20,44.6
Kjevik,SN39040,20.10.2022 18:50,44.6
Kjevik,SN39040,20.10.2022 19:20,44.6
Kjevik,SN39040,20.10.2022 19:50,44.6
Kjevik,SN39040,20.10.2022 20:20,44.6
Kjevik,SN39040,20.10.2022 20:50,44.6
Kjevik,SN39040,20.10.2022 21:20,44.6
Kjevik,SN39040,20.10.2022 21:50,46.4
Kjevik,SN39040,20.10.2022 22:20,46.4
Kjevik,SN39040,20.10.2022 22:50,46.4
Kjevik,SN39040,21.10.2022 00:20,48.2
Kjevik,SN39040,21.10.2022 00:50,48.2
Kjevik,SN39040,21.10.2022 01:20,48.2
Kjevik,SN39040,21.10.2022 01:50,48.2
Kjevik,SN39040,21.10.2022 02:20,46.4
Kjevik,SN39040,21.10.2022 02:50,46.4
Kjevik,SN39040,21.10.2022 03:20,46.4
Kjevik,SN39040,21.10.2022 03:50,46.4
Kjevik,SN39040,21.10.2022 04:20,46.4
Kjevik,SN39040,21.10.2022 04:50,46.4
Kjevik,SN39040,21.10.2022 05:20,44.6
Kjevik,SN39040,21.10.2022 05:50,44.6
Kjevik,SN39040,21.10.2022 06:20,44.6
Kjevik,SN39040,21.10.2022 06:50,44.6
Kjevik,SN39040,21.10.2022 07:20,42.8
Kjevik,SN39040,21.10.2022 07:50,42.8
Kjevik,SN39040,21.10.2022 08:20,42.8
Kjevik,SN39040,21.10.2022 08:50,42.8
Kjevik,SN39040,21.10.2022 09:20,42.8
Kjevik,SN39040,21.10.2022 09:50,42.8
Kjevik,SN39040,21.10.2022 10:20,42.8
Kjevik,SN39040,21.10.2022 10:50,42.8
Kjevik,SN39040,21.10.2022 11:20,42.8
Kjevik,SN39040,21.10.2022 11:50,44.6
Kjevik,SN39040,21.10.2022 12:20,44.6
Kjevik,SN39040,21.10.2022 12:50,44.6
Kjevik,SN39040,21.10.2022 13:20,44.6
Kjevik,SN39040,21.10.2022 13:50,44.6
Kjevik,SN39040,21.10.2022 14:20,44.6
Kjevik,SN39040,21.10.2022 14:50,44.6
Kjevik,SN39040,21.10.2022 15:20,44.6
Kjevik,SN39040,21.10.2022 15:50,44.6
Kjevik,SN39040,21.10.2022 16:20,44.6
Kjevik,SN39040,21.10.2022 16:50,44.6
Kjevik,SN39040,21.10.2022 17:20,44.6
Kjevik,SN39040,21.10.2022 17:50,44.6
Kjevik,SN39040,21.10.2022 18:20,44.6
Kjevik,SN39040,21.10.2022 18:50,44.6
Kjevik,SN39040,21.10.2022 19:20,44.6
Kjevik,SN39040,21.10.2022 19:50,44.6
Kjevik,SN39040,21.10.2022 20:20,44.6
Kjevik,SN39040,21.10.2022 20:50,44.6
Kjevik,SN39040,21.10.2022 21:20,44.6
Kjevik,SN39040,21.10.2022 21:50,44.6
Kjevik,SN39040,21.10.2022 22:20,44.6
Kjevik,SN39040,21.10.2022 22:50,44.6
Kjevik,SN39040,21.10.2022 23:20,44.6
Kjevik,SN39040,21.10.2022 23:50,44.6
Kjevik,SN39040,22.10.2022 00:20,44.6
Kjevik,SN39040,22.10.2022 00:50,44.6
Kjevik,SN39040,22.10.2022 01:20,44.6
Kjevik,SN39040,22.10.2022 01:50,44.6
Kjevik,SN39040,22.10.2022 02:20,44.6
Kjevik,SN39040,22.10.2022 02:50,44.6
Kjevik,SN39040,22.10.2022 03:20,44.6
Kjevik,SN39040,22.10.2022 03:50,44.6
Kjevik,SN39040,22.10.2022 04:20,44.6
Kjevik,SN39040,22.10.2022 04:50,44.6
Kjevik,SN39040,22.10.2022 05:20,44.6
Kjevik,SN39040,22.10.2022 05:50,44.6
Kjevik,SN39040,22.10.2022 06:20,44.6
Kjevik,SN39040,22.10.2022 06:50,44.6
Kjevik,SN39040,22.10.2022 07:20,44.6
Kjevik,SN39040,22.10.2022 07:50,44.6
Kjevik,SN39040,22.10.2022 08:20,44.6
Kjevik,SN39040,22.10.2022 08:50,44.6
Kjevik,SN39040,22.10.2022 09:20,44.6
Kjevik,SN39040,22.10.2022 09:50,46.4
Kjevik,SN39040,22.10.2022 10:20,46.4
Kjevik,SN39040,22.10.2022 10:50,46.4
Kjevik,SN39040,22.10.2022 11:20,48.2
Kjevik,SN39040,22.10.2022 11:50,48.2
Kjevik,SN39040,22.10.2022 12:20,48.2
Kjevik,SN39040,22.10.2022 12:50,48.2
Kjevik,SN39040,22.10.2022 13:20,48.2
Kjevik,SN39040,22.10.2022 13:50,48.2
Kjevik,SN39040,22.10.2022 14:20,48.2
Kjevik,SN39040,22.10.2022 14:50,48.2
Kjevik,SN39040,22.10.2022 15:20,48.2
Kjevik,SN39040,22.10.2022 15:50,48.2
Kjevik,SN39040,22.10.2022 16:20,48.2
Kjevik,SN39040,22.10.2022 16:50,46.4
Kjevik,SN39040,22.10.2022 17:20,46.4
